Area,Year,Temperature Change,Standard Deviation
Australia and New Zealand,2014,1.249,0.467
Australia and New Zealand,2014,1.924,0.691
Australia and New Zealand,2014,0.604,0.601
Australia and New Zealand,2014,0.466,0.76
Australia and New Zealand,2014,0.469,0.608
Australia and New Zealand,2014,1.402,0.752
Australia and New Zealand,2014,2.006,0.833
Australia and New Zealand,2014,1.91,0.631
Australia and New Zealand,2014,1.074,0.708
Antarctica,2015,-0.914,1.24
Antarctica,2015,-0.679,1.084
Antarctica,2015,0.423,1.156
Antarctica,2015,0.571,1.868
Antarctica,2015,-1.133,1.704
Antarctica,2015,-0.914,1.929
Antarctica,2015,-1.439,1.801
Antarctica,2015,-1.052,2.216
Antarctica,2015,-0.901,2.058
Antarctica,2015,2.672,1.344
Antarctica,2015,1.742,1.124
Antarctica,2015,-0.346,1.161
South Africa,2015,1.356,0.637
South Africa,2015,0.378,0.583
South Africa,2015,1.091,0.625
South Africa,2015,1.227,0.64
South Africa,2015,2.321,0.483
South Africa,2015,0.478,0.788
South Africa,2015,0.895,0.656
South Africa,2015,2.43,0.65
South Africa,2015,1.58,0.742
South Africa,2015,3.188,0.762
South Africa,2015,0.571,0.657
South Africa,2015,2.847,0.701
Africa,2015,0.243,0.488
Africa,2015,0.921,0.483
Africa,2015,0.937,0.484
Africa,2015,0.942,0.316
Africa,2015,1.666,0.341
Africa,2015,1.164,0.292
Africa,2015,1.607,0.313
Africa,2015,1.629,0.303
Africa,2015,1.396,0.304
Africa,2015,2.0,0.304
Africa,2015,1.179,0.314
Africa,2015,0.81,0.353
Eastern Africa,2015,0.787,0.345
Eastern Africa,2015,1.375,0.338
Eastern Africa,2015,1.509,0.363
Eastern Africa,2015,0.88,0.399
Eastern Africa,2015,1.284,0.451
Eastern Africa,2015,1.187,0.369
Eastern Africa,2015,1.781,0.353
Eastern Africa,2015,1.445,0.349
Eastern Africa,2015,1.636,0.346
Eastern Africa,2015,1.86,0.371
Eastern Africa,2015,1.436,0.304
Eastern Africa,2015,1.71,0.378
Middle Africa,2015,0.188,0.418
Middle Africa,2015,1.043,0.506
Middle Africa,2015,1.131,0.355
Middle Africa,2015,0.591,0.317
Middle Africa,2015,1.262,0.291
Middle Africa,2015,1.109,0.26
Middle Africa,2015,1.875,0.327
Middle Africa,2015,1.306,0.295
Middle Africa,2015,0.787,0.33
Middle Africa,2015,1.483,0.27
Middle Africa,2015,1.324,0.301
Middle Africa,2015,0.347,0.401
Northern Africa,2015,-0.344,0.767
Northern Africa,2015,-0.319,0.804
Northern Africa,2015,0.096,0.79
Northern Africa,2015,1.421,0.395
Northern Africa,2015,2.107,0.506
Northern Africa,2015,0.482,0.308
Northern Africa,2015,1.265,0.419
Northern Africa,2015,2.234,0.312
Northern Africa,2015,1.923,0.368
Northern Africa,2015,2.702,0.45
Northern Africa,2015,1.056,0.624
Northern Africa,2015,0.797,0.642
Southern Africa,2015,1.297,0.706
Southern Africa,2015,1.309,0.624
Southern Africa,2015,1.498,0.753
Southern Africa,2015,0.977,0.617
Southern Africa,2015,2.254,0.409
Southern Africa,2015,0.832,0.852
Southern Africa,2015,1.128,0.572
Southern Africa,2015,2.247,0.61
Southern Africa,2015,1.719,0.621
Southern Africa,2015,2.665,0.685
Southern Africa,2015,1.042,0.585
Southern Africa,2015,2.605,0.58
Western Africa,2015,-0.139,0.915
Western Africa,2015,1.369,0.781
Western Africa,2015,0.721,0.701
Western Africa,2015,0.9,0.498
Western Africa,2015,1.803,0.425
Western Africa,2015,2.013,0.44
Western Africa,2015,1.702,0.446
Western Africa,2015,1.302,0.51
Western Africa,2015,1.149,0.478
Western Africa,2015,1.724,0.424
Western Africa,2015,0.94,0.437
Western Africa,2015,-0.385,0.57
Northern America,2015,1.927,0.948
Northern America,2015,-0.797,1.621
Northern America,2015,1.957,1.087
Northern America,2015,1.187,0.825
Northern America,2015,1.19,0.519
Northern America,2015,1.527,0.429
Northern America,2015,0.592,0.366
Northern America,2015,0.763,0.38
Northern America,2015,1.56,0.602
Northern America,2015,1.457,0.936
Northern America,2015,1.954,0.627
Northern America,2015,3.17,1.326
Central America,2015,0.757,0.595
Central America,2015,1.087,0.52
Central America,2015,0.536,0.643
Central America,2015,1.177,0.461
Central America,2015,0.296,0.325
Central America,2015,0.766,0.403
Central America,2015,0.888,0.488
Central America,2015,1.66,0.385
Central America,2015,1.452,0.403
Central America,2015,1.678,0.469
Central America,2015,1.804,0.566
Central America,2015,1.849,0.513
South America,2015,1.149,0.263
South America,2015,0.837,0.326
South America,2015,1.122,0.414
South America,2015,1.587,0.418
South America,2015,1.384,0.479
South America,2015,1.725,0.564
South America,2015,1.708,0.495
South America,2015,2.126,0.39
South America,2015,1.799,0.334
South America,2015,1.463,0.335
South America,2015,1.411,0.315
South America,2015,1.612,0.272
Central Asia,2015,2.841,
Central Asia,2015,3.916,
Central Asia,2015,1.189,
Central Asia,2015,1.17,
Central Asia,2015,1.583,
Central Asia,2015,2.957,
Central Asia,2015,1.495,
Central Asia,2015,0.681,
Central Asia,2015,0.521,
Central Asia,2015,0.504,
Central Asia,2015,0.911,
Central Asia,2015,4.538,
Eastern Asia,2015,2.897,1.045
Eastern Asia,2015,2.913,1.725
Eastern Asia,2015,2.475,1.077
Eastern Asia,2015,1.574,0.683
Eastern Asia,2015,1.158,0.467
Eastern Asia,2015,0.7,0.366
Eastern Asia,2015,0.701,0.303
Eastern Asia,2015,0.773,0.42
Eastern Asia,2015,0.674,0.482
Eastern Asia,2015,1.33,0.524
Eastern Asia,2015,1.401,1.088
Eastern Asia,2015,1.756,1.24
Southern Asia,2015,0.956,0.962
Southern Asia,2015,1.723,1.265
Southern Asia,2015,-0.031,0.867
Southern Asia,2015,0.661,0.796
Southern Asia,2015,1.334,0.556
Southern Asia,2015,0.851,0.323
Southern Asia,2015,0.98,0.247
Southern Asia,2015,0.932,0.244
Southern Asia,2015,0.919,0.243
Southern Asia,2015,1.618,0.524
Southern Asia,2015,1.057,0.642
Southern Asia,2015,0.67,0.705
South-Eastern Asia,2015,0.525,0.567
South-Eastern Asia,2015,0.526,0.456
South-Eastern Asia,2015,0.928,0.381
South-Eastern Asia,2015,0.574,0.349
South-Eastern Asia,2015,1.166,0.25
South-Eastern Asia,2015,1.265,0.22
South-Eastern Asia,2015,1.04,0.2
South-Eastern Asia,2015,0.994,0.162
South-Eastern Asia,2015,1.178,0.143
South-Eastern Asia,2015,1.081,0.178
South-Eastern Asia,2015,1.734,0.368
South-Eastern Asia,2015,1.672,0.465
Western Asia,2015,1.188,1.179
Western Asia,2015,1.612,1.261
Western Asia,2015,1.138,0.935
Western Asia,2015,0.849,0.759
Western Asia,2015,2.046,0.572
Western Asia,2015,0.414,0.539
Western Asia,2015,1.696,0.474
Western Asia,2015,1.378,0.568
Western Asia,2015,2.88,0.585
Western Asia,2015,2.42,0.653
Western Asia,2015,1.404,0.934
Western Asia,2015,-0.076,0.997
Eastern Europe,2015,3.251,1.94
Eastern Europe,2015,5.05,1.869
Eastern Europe,2015,4.171,1.375
Eastern Europe,2015,2.129,0.866
Eastern Europe,2015,1.923,0.642
Eastern Europe,2015,1.937,0.638
Eastern Europe,2015,0.721,0.539
Eastern Europe,2015,1.021,0.453
Eastern Europe,2015,1.301,0.576
Eastern Europe,2015,0.901,0.86
Eastern Europe,2015,1.614,0.88
Eastern Europe,2015,3.877,1.055
Northern Europe,2015,2.55,2.461
Northern Europe,2015,4.521,2.643
Northern Europe,2015,3.871,1.93
Northern Europe,2015,2.089,0.923
Northern Europe,2015,0.195,0.868
Northern Europe,2015,-0.897,0.979
Northern Europe,2015,-0.363,0.914
Northern Europe,2015,1.472,0.731
Northern Europe,2015,1.881,0.864
Northern Europe,2015,1.097,1.259
Northern Europe,2015,3.005,1.449
Northern Europe,2015,4.268,2.186
Southern Europe,2015,1.05,0.843
Southern Europe,2015,-0.027,1.294
Southern Europe,2015,1.12,1.0
Southern Europe,2015,1.461,0.861
Southern Europe,2015,2.458,0.719
Southern Europe,2015,1.984,0.695
Southern Europe,2015,3.406,0.453
Southern Europe,2015,1.962,0.729
Southern Europe,2015,1.041,0.889
Southern Europe,2015,1.134,0.94
Southern Europe,2015,2.153,0.862
Southern Europe,2015,2.255,0.883
Western Europe,2015,2.168,2.053
Western Europe,2015,0.268,2.145
Western Europe,2015,1.654,1.577
Western Europe,2015,1.767,1.194
Western Europe,2015,1.156,0.873
Western Europe,2015,1.73,1.019
Western Europe,2015,3.172,1.099
Western Europe,2015,2.888,0.908
Western Europe,2015,-0.237,1.174
Western Europe,2015,0.098,1.45
Western Europe,2015,3.506,1.098
Western Europe,2015,4.975,1.828
Australia and New Zealand,2015,0.447,0.654
Australia and New Zealand,2015,1.876,0.511
Australia and New Zealand,2015,0.849,0.514
Australia and New Zealand,2015,-0.357,0.467
Australia and New Zealand,2015,0.3,0.691
Australia and New Zealand,2015,1.3,0.601
Australia and New Zealand,2015,0.579,0.76
Australia and New Zealand,2015,0.842,0.608
Australia and New Zealand,2015,0.558,0.752
Australia and New Zealand,2015,2.903,0.833
Australia and New Zealand,2015,2.049,0.631
Australia and New Zealand,2015,1.217,0.708
Antarctica,2016,-1.637,1.24
Antarctica,2016,-1.066,1.084
Antarctica,2016,-0.341,1.156
Antarctica,2016,0.817,1.868
Antarctica,2016,1.219,1.704
Antarctica,2016,-0.464,1.929
Antarctica,2016,-1.894,1.801
Antarctica,2016,3.439,2.216
Antarctica,2016,-0.411,2.058
Antarctica,2016,0.75,1.344
Antarctica,2016,2.539,1.124
Antarctica,2016,1.395,1.161
South Africa,2016,1.979,0.637
South Africa,2016,1.902,0.583
South Africa,2016,1.231,0.625
South Africa,2016,2.117,0.64
South Africa,2016,1.535,0.483
South Africa,2016,1.862,0.788
South Africa,2016,0.544,0.656
South Africa,2016,1.887,0.65
South Africa,2016,1.031,0.742
South Africa,2016,1.2,0.762
South Africa,2016,1.525,0.657
South Africa,2016,2.181,0.701
Africa,2016,1.366,0.488
Africa,2016,1.303,0.483
Africa,2016,1.655,0.484
Africa,2016,1.956,0.316
Africa,2016,1.404,0.341
Africa,2016,1.465,0.292
Africa,2016,1.174,0.313
Africa,2016,1.218,0.303
Africa,2016,1.342,0.304
Africa,2016,1.908,0.304
Africa,2016,1.716,0.314
Africa,2016,1.508,0.353
Eastern Africa,2016,1.442,0.345
Eastern Africa,2016,1.443,0.338
Eastern Africa,2016,2.469,0.363
Eastern Africa,2016,1.084,0.399
Eastern Africa,2016,0.503,0.451
Eastern Africa,2016,1.127,0.369
Eastern Africa,2016,1.18,0.353
Eastern Africa,2016,1.103,0.349
Eastern Africa,2016,1.124,0.346
Eastern Africa,2016,1.399,0.371
Eastern Africa,2016,1.504,0.304
Eastern Africa,2016,1.416,0.378
Middle Africa,2016,1.024,0.418
Middle Africa,2016,1.303,0.506
Middle Africa,2016,1.977,0.355
Middle Africa,2016,1.584,0.317
Middle Africa,2016,1.231,0.291
Middle Africa,2016,1.143,0.26
Middle Africa,2016,1.281,0.327
Middle Africa,2016,1.332,0.295
Middle Africa,2016,1.353,0.33
Middle Africa,2016,1.606,0.27
Middle Africa,2016,1.718,0.301
Middle Africa,2016,1.465,0.401
Northern Africa,2016,1.683,0.767
Northern Africa,2016,1.641,0.804
Northern Africa,2016,0.587,0.79
Northern Africa,2016,2.921,0.395
Northern Africa,2016,2.294,0.506
Northern Africa,2016,2.077,0.308
Northern Africa,2016,1.387,0.419
Northern Africa,2016,0.947,0.312
Northern Africa,2016,1.57,0.368
Northern Africa,2016,2.984,0.45
Northern Africa,2016,1.66,0.624
Northern Africa,2016,1.121,0.642
Southern Africa,2016,1.77,0.706
Southern Africa,2016,2.042,0.624
Southern Africa,2016,1.062,0.753
Southern Africa,2016,1.948,0.617
Southern Africa,2016,1.208,0.409
Southern Africa,2016,1.947,0.852
Southern Africa,2016,0.629,0.572
Southern Africa,2016,1.847,0.61
Southern Africa,2016,1.09,0.621
Southern Africa,2016,1.984,0.685
Southern Africa,2016,1.639,0.585
Southern Africa,2016,1.698,0.58
Western Africa,2016,1.171,0.915
Western Africa,2016,0.508,0.781
Western Africa,2016,1.778,0.701
Western Africa,2016,2.307,0.498
Western Africa,2016,1.726,0.425
Western Africa,2016,1.351,0.44
Western Africa,2016,1.079,0.446
Western Africa,2016,1.205,0.51
Western Africa,2016,1.441,0.478
Western Africa,2016,1.666,0.424
Western Africa,2016,2.014,0.437
Western Africa,2016,1.944,0.57
Northern America,2016,4.029,0.948
Northern America,2016,3.244,1.621
Northern America,2016,3.381,1.087
Northern America,2016,1.258,0.825
Northern America,2016,1.486,0.519
Northern America,2016,1.64,0.429
Northern America,2016,1.173,0.366
Northern America,2016,1.358,0.38
Northern America,2016,1.498,0.602
Northern America,2016,1.3,0.936
Northern America,2016,3.742,0.627
Northern America,2016,0.469,1.326
Central America,2016,0.601,0.595
Central America,2016,1.542,0.52
Central America,2016,1.731,0.643
Central America,2016,1.238,0.461
Central America,2016,1.293,0.325
Central America,2016,0.914,0.403
Central America,2016,1.466,0.488
Central America,2016,0.76,0.385
Central America,2016,0.899,0.403
Central America,2016,1.703,0.469
Central America,2016,1.412,0.566
Central America,2016,1.92,0.513
South America,2016,1.571,0.263
South America,2016,1.774,0.326
South America,2016,1.357,0.414
South America,2016,1.491,0.418
South America,2016,0.74,0.479
South America,2016,0.415,0.564
South America,2016,1.372,0.495
South America,2016,1.645,0.39
South America,2016,0.872,0.334
South America,2016,1.133,0.335
South America,2016,0.922,0.315
South America,2016,1.147,0.272
Central Asia,2016,3.942,
Central Asia,2016,6.267,
Central Asia,2016,6.155,
Central Asia,2016,2.698,
Central Asia,2016,1.055,
Central Asia,2016,1.104,
Central Asia,2016,0.603,
Central Asia,2016,2.117,
Central Asia,2016,2.033,
Central Asia,2016,-1.72,
Central Asia,2016,-2.409,
Central Asia,2016,1.553,
Eastern Asia,2016,0.273,1.045
Eastern Asia,2016,1.566,1.725
Eastern Asia,2016,2.85,1.077
Eastern Asia,2016,2.308,0.683
Eastern Asia,2016,0.781,0.467
Eastern Asia,2016,1.08,0.366
Eastern Asia,2016,1.44,0.303
Eastern Asia,2016,1.56,0.42
Eastern Asia,2016,1.68,0.482
Eastern Asia,2016,0.468,0.524
Eastern Asia,2016,0.31,1.088
Eastern Asia,2016,3.011,1.24
Southern Asia,2016,1.878,0.962
Southern Asia,2016,2.067,1.265
Southern Asia,2016,1.906,0.867
Southern Asia,2016,1.445,0.796
Southern Asia,2016,1.552,0.556
Southern Asia,2016,1.0,0.323
Southern Asia,2016,0.793,0.247
Southern Asia,2016,0.766,0.244
Southern Asia,2016,1.3,0.243
Southern Asia,2016,0.951,0.524
Southern Asia,2016,0.35,0.642
Southern Asia,2016,1.909,0.705
South-Eastern Asia,2016,1.511,0.567
South-Eastern Asia,2016,0.955,0.456
South-Eastern Asia,2016,1.543,0.381
South-Eastern Asia,2016,1.907,0.349
South-Eastern Asia,2016,1.542,0.25
South-Eastern Asia,2016,1.161,0.22
South-Eastern Asia,2016,1.11,0.2
South-Eastern Asia,2016,1.447,0.162
South-Eastern Asia,2016,1.183,0.143
South-Eastern Asia,2016,1.284,0.178
South-Eastern Asia,2016,1.324,0.368
South-Eastern Asia,2016,1.374,0.465
Western Asia,2016,0.688,1.179
Western Asia,2016,2.397,1.261
Western Asia,2016,2.489,0.935
Western Asia,2016,1.898,0.759
Western Asia,2016,1.6,0.572
Western Asia,2016,2.001,0.539
Western Asia,2016,1.799,0.474
Western Asia,2016,2.678,0.568
Western Asia,2016,1.31,0.585
Western Asia,2016,1.065,0.653
Western Asia,2016,0.61,0.934
Western Asia,2016,0.024,0.997
Eastern Europe,2016,1.989,1.94
Eastern Europe,2016,5.86,1.869
Eastern Europe,2016,4.434,1.375
Eastern Europe,2016,3.744,0.866
Eastern Europe,2016,1.665,0.642
Eastern Europe,2016,1.938,0.638
Eastern Europe,2016,1.6,0.539
Eastern Europe,2016,1.936,0.453
Eastern Europe,2016,1.976,0.576
Eastern Europe,2016,0.499,0.86
Eastern Europe,2016,-0.566,0.88
Eastern Europe,2016,0.438,1.055
Northern Europe,2016,-1.068,2.461
Northern Europe,2016,3.767,2.643
Northern Europe,2016,3.109,1.93
Northern Europe,2016,1.71,0.923
Northern Europe,2016,2.658,0.868
Northern Europe,2016,1.032,0.979
Northern Europe,2016,1.417,0.914
Northern Europe,2016,0.525,0.731
Northern Europe,2016,2.695,0.864
Northern Europe,2016,0.667,1.259
Northern Europe,2016,0.062,1.449
Northern Europe,2016,3.544,2.186
Southern Europe,2016,2.105,0.843
Southern Europe,2016,2.834,1.294
Southern Europe,2016,0.882,1.0
Southern Europe,2016,2.076,0.861
Southern Europe,2016,0.491,0.719
Southern Europe,2016,1.933,0.695
Southern Europe,2016,2.308,0.453
Southern Europe,2016,1.742,0.729
Southern Europe,2016,1.684,0.889
Southern Europe,2016,1.295,0.94
Southern Europe,2016,0.838,0.862
Southern Europe,2016,0.645,0.883
Western Europe,2016,2.372,2.053
Western Europe,2016,2.676,2.145
Western Europe,2016,0.61,1.577
Western Europe,2016,0.931,1.194
Western Europe,2016,1.307,0.873
Western Europe,2016,1.592,1.019
Western Europe,2016,1.956,1.099
Western Europe,2016,1.984,0.908
Western Europe,2016,3.239,1.174
Western Europe,2016,0.036,1.45
Western Europe,2016,0.727,1.098
Western Europe,2016,1.405,1.828
Australia and New Zealand,2016,0.878,0.654
Australia and New Zealand,2016,1.335,0.511
Australia and New Zealand,2016,1.746,0.514
Australia and New Zealand,2016,2.091,0.467
Australia and New Zealand,2016,2.327,0.691
Australia and New Zealand,2016,1.302,0.601
Australia and New Zealand,2016,1.14,0.76
Australia and New Zealand,2016,0.678,0.608
Australia and New Zealand,2016,0.367,0.752
Australia and New Zealand,2016,-0.124,0.833
Australia and New Zealand,2016,0.776,0.631
Australia and New Zealand,2016,0.96,0.708
Antarctica,2017,0.488,1.24
Antarctica,2017,0.959,1.084
Antarctica,2017,1.931,1.156
Antarctica,2017,-1.108,1.868
Antarctica,2017,1.268,1.704
Antarctica,2017,-1.17,1.929
Antarctica,2017,0.185,1.801
Antarctica,2017,-0.233,2.216
Antarctica,2017,0.561,2.058
Antarctica,2017,3.143,1.344
Antarctica,2017,1.747,1.124
Antarctica,2017,-0.028,1.161
South Africa,2017,0.336,0.637
South Africa,2017,1.012,0.583
South Africa,2017,1.114,0.625
South Africa,2017,1.554,0.64
South Africa,2017,1.751,0.483
South Africa,2017,1.574,0.788
South Africa,2017,1.486,0.656
South Africa,2017,0.502,0.65
South Africa,2017,2.006,0.742
South Africa,2017,-0.08,0.762
South Africa,2017,0.066,0.657
South Africa,2017,0.418,0.701
Africa,2017,0.636,0.488
Africa,2017,0.958,0.483
Africa,2017,1.021,0.484
Africa,2017,1.306,0.316
Africa,2017,1.63,0.341
Africa,2017,1.471,0.292
Africa,2017,1.494,0.313
Africa,2017,1.274,0.303
Africa,2017,1.546,0.304
Africa,2017,1.06,0.304
Africa,2017,0.781,0.314
Africa,2017,0.911,0.353
Eastern Africa,2017,1.262,0.345
Eastern Africa,2017,1.163,0.338
Eastern Africa,2017,1.114,0.363
Eastern Africa,2017,1.112,0.399
Eastern Africa,2017,1.299,0.451
Eastern Africa,2017,1.568,0.369
Eastern Africa,2017,1.619,0.353
Eastern Africa,2017,1.394,0.349
Eastern Africa,2017,1.637,0.346
Eastern Africa,2017,1.382,0.371
Eastern Africa,2017,0.681,0.304
Eastern Africa,2017,0.991,0.378
Middle Africa,2017,1.707,0.418
Middle Africa,2017,0.649,0.506
Middle Africa,2017,0.363,0.355
Middle Africa,2017,1.171,0.317
Middle Africa,2017,1.183,0.291
Middle Africa,2017,1.142,0.26
Middle Africa,2017,1.232,0.327
Middle Africa,2017,0.927,0.295
Middle Africa,2017,1.126,0.33
Middle Africa,2017,1.117,0.27
Middle Africa,2017,1.083,0.301
Middle Africa,2017,1.506,0.401
Northern Africa,2017,-1.212,0.767
Northern Africa,2017,1.226,0.804
Northern Africa,2017,1.233,0.79
Northern Africa,2017,1.551,0.395
Northern Africa,2017,2.819,0.506
Northern Africa,2017,1.747,0.308
Northern Africa,2017,1.865,0.419
Northern Africa,2017,1.817,0.312
Northern Africa,2017,1.455,0.368
Northern Africa,2017,0.552,0.45
Northern Africa,2017,0.376,0.624
Northern Africa,2017,0.436,0.642
Southern Africa,2017,-0.257,0.706
Southern Africa,2017,0.194,0.624
Southern Africa,2017,0.175,0.753
Southern Africa,2017,0.659,0.617
Southern Africa,2017,1.366,0.409
Southern Africa,2017,1.718,0.852
Southern Africa,2017,1.709,0.572
Southern Africa,2017,0.734,0.61
Southern Africa,2017,2.201,0.621
Southern Africa,2017,0.003,0.685
Southern Africa,2017,0.286,0.585
Southern Africa,2017,0.491,0.58
Western Africa,2017,1.041,0.915
Western Africa,2017,1.152,0.781
Western Africa,2017,1.795,0.701
Western Africa,2017,1.693,0.498
Western Africa,2017,1.401,0.425
Western Africa,2017,1.346,0.44
Western Africa,2017,1.191,0.446
Western Africa,2017,1.227,0.51
Western Africa,2017,1.71,0.478
Western Africa,2017,1.627,0.424
Western Africa,2017,1.17,0.437
Western Africa,2017,0.836,0.57
Northern America,2017,3.629,0.948
Northern America,2017,3.05,1.621
Northern America,2017,1.193,1.087
Northern America,2017,1.35,0.825
Northern America,2017,0.989,0.519
Northern America,2017,1.058,0.429
Northern America,2017,1.036,0.366
Northern America,2017,0.715,0.38
Northern America,2017,1.413,0.602
Northern America,2017,1.388,0.936
Northern America,2017,0.818,0.627
Northern America,2017,2.019,1.326
Central America,2017,1.596,0.595
Central America,2017,2.405,0.52
Central America,2017,1.939,0.643
Central America,2017,1.329,0.461
Central America,2017,1.06,0.325
